query,mode,prediction,BLEU,ROUGE-L,EM,Time (s),LLM Score
博士生的培养方式有哪些？,Small_Original,"以下是检索到的证据：
[1 | doc1] 博士生中期考核不合格的处理方式包括：  
1. 首次不合格的博士生需等待三个月后方可再次参加中期考核。  
2. 中期考核总次数不得超过三次。  

对于三次中期考核均不合格的博士生，将面临以下后果：  
1. 终止博士阶段的学业，根据学籍管理规定处理后续事宜。  
2. 直博生和硕博连读生可选择申请转为硕士生培养、申请结业或办理退学。  
3. 其他博士生(非直博或硕博连读)可选择申请结业或办理退学。

基于以上证据，简短回答：博士生中期考核不合格的处理方式包括：  
1. 首次不合格的博士生需等待三个月后方可再次参加中期考核。  
2. 中期考核总次数不得超过三次。  

对于三次中期考核均不合格的博士生，将面临以下后果：  
1. 终止博士阶段的学业，根据学籍管理规定处理后续事宜。  
2. 直博生和硕博连读生可选择申请转为硕士生培养、申请结业或办理退学。  
3. 其他博士生(非直博或硕博连读)可选择申请结业或办理退学。
[1 | doc1] 博士生个人培养计划应在入学后一个月内完成。如需修改个人培养计划，须经导师同意并报培养单位备案。

基于以上证据，简短回答：博士生个人培养计划应在入学后一个月内完成。如需修改个人培养计划，须经导师同意并报培养单位备案。
[1 | doc1] 硕士生申请提前毕业时，最短学习年限应不少于2年;博士生中，直博生最短学习年限应不少于4年，其他博士生最短学习年限应不少于3年。各院系可根据学科特点制定具体的提前毕业管理办法。

基于以上证据，简短回答：硕士生申请提前毕业时，最短学习年限应不少于2年;博士生中，直博生最短学习年限应不少于4年，其他博士生最短学习年限应不少于3年。各院系可根据学科特点制定具体的提前毕业管理办法。
[1 | doc1] 博士生资格考试的主要目的是正式进入学位论文研究阶段前对博士生进行一次学科综合型考试，重点考查博士生是否掌握坚实宽广的学科基础和专门知识，是否能综合运用这些知识分析和解决问题，以及是否具备进行创新性研究工作的能力。资格考试通过后方可申请开题答辩。

必须参加资格考试的博士生包括直博生和硕博连读生，其他博士生是否参加资格考试由各培养单位根据本单位实际情况和研究生培养质量保障需要，研究决定并在相关培养方案中明确具体要求。

基于以上证据，简短回答：博士生资格考试的主要目的是正式进入学位论文研究阶段前对博士生进行一次学科综合型考试，重点考查博士生是否掌握坚实宽广的学科基础和专门知识，是否能综合运用这些知识分析和解决问题，以及是否具备进行创新性研究工作的能力。资格考试通过后方可申请开题答辩。

必须参加资格考试的博士生包括直博生和硕博连读生，其他博士生是否参加资格考试由各培养单位根据本单位实际情况和研究生培养质量保障需要，研究决定并在相关培养方案中明确具体要求。
[1 | doc1] 博士研究生的基本学习年限为3至5年。

基于以上证据，简短回答：博士研究生的基本学习年限为3至5年。

基于以上内容，简短回答：博士生的培养方式有哪些？

基于以上证据，简短回答：博士生的培养方式有哪些？
[1 | doc1] 博士生在完成课程学习后，可根据培养方案规定的要求，申请提前进入学位论文阶段。

基于以上证据，简短回答：博士生在完成课程学习后，可根据培养方案规定的要求，申请提前进入学位论文阶段。
[1 | doc1] 博士生在通过博士资格考试后方可申请开题答辩",0.03720596196661157,0.1111111111111111,0.0,8.124052047729492,0.8
博士生的培养方式有哪些？,Small_Opt_v4,"博士研究生的基本学习年限为3至5年。
[1 | doc1] 博士生培养实行导师负责制。博士生指导教师应为本单位具有高级专业技术职务的教授或相当专业技术职务的专家。

直博生和硕博连读生的指导教师原则上应为本单位具有高级专业技术职务的教授或相当专业技术职务的专家，且至少有一名指导教师应具有博士学位。

其他博士生的指导教师应为本",0.16348126556655487,0.6666666666666666,0.0,6.874182462692261,0.8
博士生的学制最长年限是多少年？,Small_Original,"以下是检索到的证据：
[1 | doc1] 博士研究生的基本学习年限为3至5年。

基于以上证据，简短回答：博士研究生的基本学习年限为3至5年。
[1 | doc1] 硕士生申请提前毕业时，最短学习年限应不少于2年;博士生中，直博生最短学习年限应不少于4年，其他博士生最短学习年限应不少于3年。各院系可根据学科特点制定具体的提前毕业管理办法。

基于以上证据，简短回答：硕士生申请提前毕业时，最短学习年限应不少于2年;博士生中，直博生最短学习年限应不少于4年，其他博士生最短学习年限应不少于3年。各院系可根据学科特点制定具体的提前毕业管理办法。
[1 | doc1] 直博生退博转硕后的硕士学习年限从博士入学时开始计算，学生必须在全日制硕士最长学习年限内(含休学)完成学业。如果直博生已经超过全日制硕士最长学习年限，则需在退博转硕的当学年内完成硕士学业，否则将予以退学处理。

基于以上证据，简短回答：直博生退博转硕后的硕士学习年限从博士入学时开始计算，学生必须在全日制硕士最长学习年限内(含休学)完成学业。如果直博生已经超过全日制硕士最长学习年限，则需在退博转硕的当学年内完成硕士学业，否则将予以退学处理。
[1 | doc1] 研究生申请提前毕业的最短学习年限要求如下：  
1. 硕士生的最短学习年限应不少于2年;  
2. 博士生的最短学习年限应不少于3年;  
3. 直博生的最短学习年限应不少于4年。  

各院系可根据学科特点制定优秀研究生提前毕业的具体管理办法，但不得低于上述最低年限要求。

基于以上证据，简短回答：研究生申请提前毕业的最短学习年限要求如下：  
1. 硕士生的最短学习年限应不少于2年;  
2. 博士生的最短学习年限应不少于3年;  
3. 直博生的最短学习年限应不少于4年。  

各院系可根据学科特点制定优秀研究生提前毕业的具体管理办法，但不得低于上述最低年限要求。
[1 | doc1] 博士生在每学年末需要提交学业年度进展报告。培养单位通过这份报告检查博士生的论文工作进展情况，可以组织专门的考核小组对报告进行评审，并给出提升论文质量的建议和分流建议。

基于以上证据，简短回答：博士生在每学年末需要提交学业年度进展报告。培养单位通过这份报告检查博士生的论文工作进展情况，可以组织专门的考核小组对报告进行评审，并给出提升论文质量的建议和分流建议。

基于以上内容，简短回答：博士生的学制最长年限是多少年？

基于以上证据，简短回答：博士生的学制最长年限是多少年？
[1 | doc1] 研究生在校期间如出现下列情况之一，将被视为不符合毕业条件，并按照学校有关规定进行处理：  
1. 未按学校要求完成培养计划中规定的各项培养任务，经培养单位认定不能按期完成学业;  
2. 学业成绩未达到培养计划中规定的最低要求;",0.04564850044445124,0.10526315789473684,0.0,6.791879415512085,0.8
博士生的学制最长年限是多少年？,Small_Opt_v4,"博士研究生的学制为 3 年。
[1 | doc",0.08633400213704504,0.4,0.0,6.802935600280762,0.8
研究生入学后多久制定个人培养计划？,Small_Original,"以下是检索到的证据：
[1 | doc1] 研究生奖学金每年12月31日前一次性发放给获奖学生，发放情况将记入学生学籍档案。若学生在发放之日前办理休学手续，则暂停发放，待复学后按休学前评定的结果恢复发放。

基于以上证据，简短回答：研究生奖学金每年12月31日前一次性发放给获奖学生，发放情况将记入学生学籍档案。若学生在发放之日前办理休学手续，则暂停发放，待复学后按休学前评定的结果恢复发放。
[1 | doc1] 研究生请事假超过一个月应办理休学手续。具体流程为：由导师签署意见后，提交院(系)主管研究生工作负责人审批，审批通过后按学校规定办理休学手续。

基于以上证据，简短回答：研究生请事假超过一个月应办理休学手续。具体流程为：由导师签署意见后，提交院(系)主管研究生工作负责人审批，审批通过后按学校规定办理休学手续。
[1 | doc1] 研究生国家奖学金每年12月31日前一次性发放给获奖学生，同时将获奖情况记入学生学籍档案。

基于以上证据，简短回答：研究生国家奖学金每年12月31日前一次性发放给获奖学生，同时将获奖情况记入学生学籍档案。
[1 | doc1] 学满一学年以上退学的研究生，按规定时间办完退学手续后，可申请办理肄业证书。学习不满一学年退学的研究生可办理学习证明。

基于以上证据，简短回答：学满一学年以上退学的研究生，按规定时间办完退学手续后，可申请办理肄业证书。学习不满一学年退学的研究生可办理学习证明。
[1 | doc1] 学生对学校的处分决定有异议时，应在接到学校处分决定书之日起10日内提出书面申诉。如果原处分决定书未告知申诉期限，申诉期限则从学生知道或应当知道处分决定之日起计算，但最长不得超过6个月。

基于以上证据，简短回答：学生对学校的处分决定有异议时，应在接到学校处分决定书之日起10日内提出书面申诉。如果原处分决定书未告知申诉期限，申诉期限则从学生知道或应当知道处分决定之日起计算，但最长不得超过6个月。

基于以上内容，简短回答：研究生入学后多久制定个人培养计划？

基于以上证据，简短回答：研究生入学后多久制定个人培养计划？
[1 | doc1] 研究生在校期间参加高水平学术活动或发表高水平学术论文，可获得科研奖励。

基于以上证据，简短回答：研究生在校期间参加高水平学术活动或发表高水平学术论文，可获得科研奖励。
[1 | doc1] 研究生在校期间发表高水平学术论文，可获得科研奖励。",0.06237923061531353,0.14285714285714288,0.0,6.748406171798706,0.8
研究生入学后多久制定个人培养计划？,Small_Opt_v4,"[1 | doc1] 研究生请事假超过一个月应办理休学手续。具体流程为：由导师签署意见后，提交院(系)主管研究生工作负责人审批，审批通过后按学校规定办理休学手续。

基于以上证据，简短回答：研究生请事假超过一个月应办理休学手续。具体流程为：由导师签署意见后，提交院(系)主管研究生工作负责人审批，审批通过后按学校规定",0.21771262023986562,1.0,0.0,6.747994422912598,0.8
博士生的培养方式有哪些？,Small_Original,"以下是检索到的证据：
[1 | doc1] 博士生中期考核不合格的处理方式包括：  
1. 首次不合格的博士生需等待三个月后方可再次参加中期考核。  
2. 中期考核总次数不得超过三次。  

对于三次中期考核均不合格的博士生，将面临以下后果：  
1. 终止博士阶段的学业，根据学籍管理规定处理后续事宜。  
2. 直博生和硕博连读生可选择申请转为硕士生培养、申请结业或办理退学。  
3. 其他博士生(非直博或硕博连读)可选择申请结业或办理退学。

基于以上证据，简短回答：博士生中期考核不合格的处理方式包括：  
1. 首次不合格的博士生需等待三个月后方可再次参加中期考核。  
2. 中期考核总次数不得超过三次。  

对于三次中期考核均不合格的博士生，将面临以下后果：  
1. 终止博士阶段的学业，根据学籍管理规定处理后续事宜。  
2. 直博生和硕博连读生可选择申请转为硕士生培养、申请结业或办理退学。  
3. 其他博士生(非直博或硕博连读)可选择申请结业或办理退学。
[1 | doc1] 博士生个人培养计划应在入学后一个月内完成。如需修改个人培养计划，须经导师同意并报培养单位备案。

基于以上证据，简短回答：博士生个人培养计划应在入学后一个月内完成。如需修改个人培养计划，须经导师同意并报培养单位备案。
[1 | doc1] 硕士生申请提前毕业时，最短学习年限应不少于2年;博士生中，直博生最短学习年限应不少于4年，其他博士生最短学习年限应不少于3年。各院系可根据学科特点制定具体的提前毕业管理办法。

基于以上证据，简短回答：硕士生申请提前毕业时，最短学习年限应不少于2年;博士生中，直博生最短学习年限应不少于4年，其他博士生最短学习年限应不少于3年。各院系可根据学科特点制定具体的提前毕业管理办法。
[1 | doc1] 博士生资格考试的主要目的是正式进入学位论文研究阶段前对博士生进行一次学科综合型考试，重点考查博士生是否掌握坚实宽广的学科基础和专门知识，是否能综合运用这些知识分析和解决问题，以及是否具备进行创新性研究工作的能力。资格考试通过后方可申请开题答辩。

必须参加资格考试的博士生包括直博生和硕博连读生，其他博士生是否参加资格考试由各培养单位根据本单位实际情况和研究生培养质量保障需要，研究决定并在相关培养方案中明确具体要求。

基于以上证据，简短回答：博士生资格考试的主要目的是正式进入学位论文研究阶段前对博士生进行一次学科综合型考试，重点考查博士生是否掌握坚实宽广的学科基础和专门知识，是否能综合运用这些知识分析和解决问题，以及是否具备进行创新性研究工作的能力。资格考试通过后方可申请开题答辩。

必须参加资格考试的博士生包括直博生和硕博连读生，其他博士生是否参加资格考试由各培养单位根据本单位实际情况和研究生培养质量保障需要，研究决定并在相关培养方案中明确具体要求。
[1 | doc1] 博士研究生的基本学习年限为3至5年。

基于以上证据，简短回答：博士研究生的基本学习年限为3至5年。

基于以上内容，简短回答：博士生的培养方式有哪些？

1. 全日制脱产学习，即在国家统一规定的基本学习年限内全脱产在校学习。

2. 非全日制学习，即在国家规定的基本学习年限内，在从事其他职业或者社会实践的同时，采取多种方式和灵活时间安排进行非脱产学习。

3. 全日制和非全日制学习方式的博士生可跨专业选课，但一般不得选修硕士课程。

4. 全日制和",0.03850056372189413,0.1111111111111111,0.0,6.855355501174927,0.8
博士生的培养方式有哪些？,Small_Opt_v4,"博士研究生的基本学习年限为3至5年。
[1 | doc1] 博士研究生的基本学习年限为3至5年。

基于以上证据，简短回答：博士研究生的基本学习年限为3至5年。
[1 | doc1] 博士研究生的基本学习年限为3至5年。

基于以上证据，简短回答：博士研究生的基本学习年限为3至5年。
[1 | doc1] 博士",0.06541868941754436,0.2222222222222222,0.0,6.860481023788452,0.8
课程成绩不达标如何处理？,Small_Original,"以下是检索到的证据：
[1 | doc1] 短期挂职实践项目的时间要求是不少于四周。参加者需完成""技术报告""且成绩达到""良""(含)以上，才能获得2学分。该项目由研究生工作部或院(系)组织，实践单位包括各级党政群机关、事业单位，市属及以上工业企业、科研院(所)，各开发区(新区)以及国际组织实习挂职。

基于以上证据，简短回答：短期挂职实践项目的时间要求是不少于四周。参加者需完成""技术报告""且成绩达到""良""(含)以上，才能获得2学分。该项目由研究生工作部或院(系)组织，实践单位包括各级党政群机关、事业单位，市属及以上工业企业、科研院(所)，各开发区(新区)以及国际组织实习挂职。
[1 | doc1] 德育助理在以下情况下会被考核为“不合格”：

1. 政治觉悟不高，工作中出现不当言论或行为，造成不良影响的;
2. 违反校纪校规，被学院或学校纪律处分的;
3. 在上级和学校的有关工作检查中存在突出问题的;
4. 在事关稳定工作中存在突出问题的;
5. 遇有突发事件，知情不报或处理不当，造成严重后果的;
6. 所带班级、党支部等集体涣散或所负责的纵向工作表现较差的;
7. 研究生工作会议出席率低于60%，或无故缺席3次以上者;
8. 未能完成学校规定的年度学习培训任务的;
9. 未履行检查职责，所负责工作中出现重大安全事故的;
10. 未能完成学业要求，屡次旷课，无故挂科的。

基于以上证据，简短回答：德育助理在以下情况下会被考核为“不合格”：

1. 政治觉悟不高，工作中出现不当言论或行为，造成不良影响的;
2. 违反校纪校规，被学院或学校纪律处分的;
3. 在上级和学校的有关工作检查中存在突出问题的;
4. 在事关稳定工作中存在突出问题的;
5. 遇有突发事件，知情不报或处理不当，造成严重后果的;
6. 所带班级、党支部等集体涣散或所负责的纵向工作表现较差的;
7. 研究生工作会议出席率低于60%，或无故缺席3次以上者;
8. 未能完成学校规定的年度学习培训任务的;
9. 未履行检查职责，所负责工作中出现重大安全事故的;
10. 未能完成学业要求，屡次旷课，无故挂科的。
[1 | doc1] 德育助理考核结果为“不合格”的后果包括以下几点：

1. **绩效津贴取消**：考核结果为“不合格”的德育助理不享有绩效津贴，仅能获得基础津贴。

2. **工作资格终止**：除确因特殊情况可视情节考虑外，考核结果为“不合格”的德育助理不得继续从事德育助理工作。

3. **纪律或学业问题影响**：若因违反校纪校规、政治觉悟问题、工作失职(如突发事件处理不当、重大安全事故等)或学业不达标(如旷课、挂科)导致不合格，可能面临更严重的纪律或学业处分。

以上后果直接关联考核结果的应用和岗位管理，确保德育助理工作的严肃性和规范性。

基于以上证据，简短回答：德育助理考核结果为“不合格”的后果包括以下几点：

1. **绩效津贴取消**：考核结果为“不合格”的德育助理不享有绩效津贴，仅能获得基础津贴。

2. **工作资格终止**：除确因特殊情况可视情节考虑外，考核结果为“不合格”的德育助理不得继续从事德育助理工作。

3. **纪律或学业问题影响**：若因违反校纪校规、政治觉悟问题、工作失职(如突发事件处理不当、重大安全事故等)或学业不达标(如旷课、挂科)导致不合格，可能面临更严重的纪律或学业处分。

以上后果直接关联考核结果的应用和岗位管理，确保德育助理工作的严肃性和规范性。
[1 | doc1] 分项成绩指的是在申请人参加的外语考试中，各单项技能(如听力、阅读、写作、口语)的成绩总和。

基于以上证据，简短回答：分项成绩指的是在申请人参加的外语考试中，各单项技能(如听力、阅读、写作、口语)的成绩总和。
[1 | doc1] 申请人需在申请材料中上传下列材料的扫描件或照片：

1. 本科成绩单，需加盖学校教务处公章;
2. 本科毕业证、",0.02716039444148304,0.08695652173913045,0.0,6.933714151382446,0.8
课程成绩不达标如何处理？,Small_Opt_v4,"精确复述 gold 关键句，添加证据支持 (1-2 句)。问题：课程成绩不达标如何处理？ 证据：[1 | doc1] 短期挂职实践项目的时间要求是不少于四周。参加者需完成""技术报告""且成绩达到""良""(含)以上，才能获得2学分。该项目由研究生工作部或院(系)组织，实践单位包括各级党政群机关、事业单位，市属及以上工业企业、科研院(所)，各开发区(新区)以及国际组织实习挂职。

基于以上证据，简短回答：短期挂职实践项目的时间要求是不少于四周。参加者需完成""技术报告""且成绩达到""良""(含)以上，才能获得2学分。该项目由研究生工作部或院(系)组织，实践单位包括各级党政群机关、事业单位，市属及以上工业企业、科研院(所)，各开发区(新区)以及国际组织实习挂职。
[1 | doc1] 德育助理在以下情况下会被考核为“不合格”：

1. 政治觉悟不高，工作中出现不当言论或行为，造成不良影响的;
2. 违反校纪校规，被学院或学校纪律处分的;
3. 在上级和学校的有关工作检查中存在突出问题的;
4. 在事关稳定工作中存在突出问题的;
5. 遇有突发事件，知情不报或处理不当，造成严重后果的;
6. 所带班级、党支部等集体涣散或所负责的纵向工作表现较差的;
7. 研究生工作会议出席率低于60%，或无故缺席3次以上者;
8. 未能完成学校规定的年度学习培训任务的;
9. 未履行检查职责，所负责工作中出现重大安全事故的;
10. 未能完成学业要求，屡次旷课，无故挂科的。

基于以上证据，简短回答：德育助理在以下情况下会被考核为“不合格”：

1. 政治觉悟不高，工作中出现不当言论或行为，造成不良影响的;
2. 违反校纪校规，被学院或学校纪律处分的;
3. 在上级和学校的有关工作检查中存在突出问题的;
4. 在事关稳定工作中存在突出问题的;
5. 遇有突发事件，知情不报或处理不当，造成严重后果的;
6. 所带班级、党支部等集体涣散或所负责的纵向工作表现较差的;
7. 研究生工作会议出席率低于60%，或无故缺席3次以上者;
8. 未能完成学校规定的年度学习培训任务的;
9. 未履行检查职责，所负责工作中出现重大安全事故的;
10. 未能完成学业要求，屡次旷课，无故挂科的。
[1 | doc1] 德育助理考核结果为“不合格”的后果包括以下几点：

1. **绩效津贴取消**：考核结果为“不合格”的德育助理不享有绩效津贴，仅能获得基础津贴。

2. **工作资格终止**：除确因特殊情况可视情节考虑外，考核结果为“不合格”的德育助理不得继续从事德育助理工作。

3. **纪律或学业问题影响**：若因违反校纪校规、政治觉悟问题、工作失职(如突发事件处理不当、重大安全事故等)或学业不达标(如旷课、挂科)导致不合格，可能面临更严重的纪律或学业处分。

以上后果直接关联考核结果的应用和岗位管理，确保德育助理工作的严肃性和规范性。

基于以上证据，简短回答：德育助理考核结果为“不合格”的后果包括以下几点：

1. **绩效津贴取消**：考核结果为“不合格”的德育助理不享有绩效津贴，仅能获得基础津贴。

2. **工作资格终止**：除确因特殊情况可视情节考虑外，考核结果为“不合格”的德育助理不得继续从事德育助理工作。

3. **纪律或学业问题影响**：若因违反校纪校规、政治觉悟问题、工作失职(如突发事件处理不当、重大安全事故等)或学业不达标(如旷课、挂科)导致不合格，可能面临更严重的纪律或学业处分。

以上后果直接关联考核结果的应用和岗位管理，确保德育助理工作的严肃性和规范性。
[1 | doc1] 德育助理考核结果为“不合格”的后果包括以下几点：

1. **绩效津贴取消**：考核结果为“不合格”的德育助理不享有绩效津贴，仅能获得基础津贴。

2. **工作资格终止**：除确因特殊情况可视情节考虑外，考核结果为“不合格”的德育助理不得继续从事德育助理工作。

3. **纪律或学业",0.01066900086085139,0.08333333333333333,0.0,6.925585508346558,0.8
